id1,id2
261,3550
262,2509
262,2675
262,2708
262,2744
262,3816
263,3743
263,6212
264,3204
265,767
265,1001
265,1738
265,2131
265,2694
265,2923
265,3844
265,4233
265,5188
265,5770
265,5945
266,1287
266,1629
266,2557
267,1449
267,1876
267,3460
267,4136
267,4360
268,1843
268,4948
269,2387
270,3998
270,5084
271,2577
271,3325
271,4429
272,2951
273,732
273,743
273,1350
273,4847
273,5852
274,2790
275,2966
276,1067
277,279
277,614
279,1690
279,2344
279,2665
280,4977
281,2354
281,4470
282,3033
282,4694
283,360
283,2385
284,2479
285,618
285,1525
285,1898
285,3660
285,4845
286,3384
286,6094
287,968
287,3620
288,3596
289,1165
289,1635
289,5870
290,2503
290,3139
291,597
291,3680
292,2527
292,5661
293,1451
293,2400
293,3079
293,3753
294,2485
295,624
295,1325
295,2614
295,2661
295,2827
295,3753
295,5675
296,1896
296,3415
297,1106
297,1576
297,2949
297,4125
297,5199
297,5534
297,5678
297,5696
298,1375
298,1692
298,2263
299,888
299,2920
300,1392
301,2098
301,2302
301,2620
301,2697
301,3076
301,3213
301,3478
301,4055
301,4106
301,4138
301,4899
302,1374
302,3126
302,6308
303,1008
303,1052
303,1340
304,5114
305,325
305,1350
305,3376
306,3390
308,1166
308,1210
308,2005
308,2399
308,3478
308,3723
308,5804
308,6010
309,2198
309,4845
310,694
310,1326
310,2518
310,3984
310,4896
311,1909
311,3727
311,3918
311,5046
312,830
313,4060
313,5031
315,2290
315,3890
316,1528
316,1845
317,2340
318,1242
318,1824
318,3779
318,4017
318,4942
319,469
320,884
320,4790
320,5337
321,657
321,952
321,6244
322,464
322,685
322,814
322,1081
322,1742
322,2059
322,3616
323,3966
324,881
324,966
324,1602
324,3138
326,998
326,1280
327,2168
328,476
328,2116
328,2309
328,2915
328,3339
328,3801
328,4201
328,4203
328,5426
328,6191
329,3254
329,4892
329,5234
329,6290
330,4455
331,465
331,498
331,774
331,1052
331,2845
331,3169
331,3684
331,3983
331,4032
331,4187
332,4622
333,3384
333,3471
334,2657
334,2844
335,535
336,754
336,1168
336,1464
336,2061
336,2463
336,2913
336,2914
336,2938
336,3228
336,3429
336,3615
336,4102
336,4387
336,4951
336,5018
336,5417
336,5741
336,5751
336,6107
336,6324
337,1579
337,3549
337,4070
337,4766
338,822
338,1634
339,502
340,3942
340,6222
341,1731
341,1795
341,2030
341,2404
341,5167
342,947
342,1350
343,3265
344,4724
346,756
347,612
348,953
348,1232
348,2653
348,3444
349,5492
350,2167
351,1616
351,2323
351,2655
352,832
352,3409
352,3673
352,4977
352,6077
352,6293
353,515
353,1007
354,456
354,1675
354,5787
355,5593
356,5043
358,391
358,1025
358,1389
358,3591
359,1598
359,1819
360,1193
360,3004
360,3838
360,4431
360,4570
360,4989
361,469
362,1393
362,1522
362,1825
362,1942
363,859
364,429
364,698
364,2021
364,4404
365,5339
365,5514
366,2363
367,1016
367,3832
368,2906
368,3445
368,4047
368,4277
368,4691
369,2341
369,2442
369,3460
369,5721
369,6078
370,2594
371,1350
372,1755
373,1207
373,3296
374,5102
375,439
375,3119
376,1083
376,2282
376,2959
376,3107
376,3191
376,3206
376,3310
376,3479
376,3822
376,4239
376,4371
376,5747
376,6192
376,6251
377,1529
377,2164
377,3483
377,4822
378,2043
378,2124
379,5690
380,2504
380,6294
381,3145
381,6295
382,1337
382,1489
382,1873
382,2612
382,3535
382,3987
382,5235
382,5878
382,5885
382,6085
384,4301
385,714
386,4009
387,2466
387,2851
387,3172
387,3335
387,3380
387,3423
387,3574
387,5453
388,3951
388,5394
389,2324
391,516
391,530
391,1452
391,1720
391,2433
391,3028
391,3313
391,3452
391,3755
391,3980
392,878
392,966
392,1974
392,3160
392,4196
393,1327
394,878
394,1375
394,1974
394,2798
395,1946
395,2794
395,2856
395,3491
395,5855
396,1511
396,3062
396,3789
396,5600
397,763
397,1348
397,2053
397,3170
397,4341
397,4703
397,5314
398,4459
399,1985
400,710
400,824
400,1115
400,2163
400,2237
400,4039
400,4140
400,4223
400,4456
400,5346
400,6214
401,914
401,1576
401,4155
401,5093
401,5588
402,2645
402,3137
403,647
403,1482
403,1707
404,569
404,914
404,1106
404,2481
405,1225
406,903
407,1860
408,1608
408,2255
409,590
410,522
410,1647
411,914
411,1016
411,1106
411,1295
411,2300
411,2847
411,3448
411,5613
412,1980
412,2422
412,2795
413,2572
413,5123
414,1150
415,867
415,1034
416,788
416,2423
417,856
417,2289
417,2444
418,467
418,1123
419,3676
419,5074
420,3799
421,998
421,1459
421,1569
421,2151
421,2566
421,3527
422,2109
423,1660
423,2318
423,3402
424,1617
424,3611
424,3664
425,1024
425,1998
425,2057
425,2587
425,3021
425,3432
425,4231
425,5867
426,2968
426,6292
427,3151
428,1040
428,3533
428,4373
430,576
430,2627
431,1867
431,2404
431,2633
431,5176
432,2661
432,3427
432,3634
433,5013
434,1781
434,3833
434,6185
435,651
435,5902
436,4809
437,1088
438,709
438,1089
438,1228
439,1386
439,5637
440,707
440,1996
440,3069
441,3177
441,3283
441,3320
441,5749
442,2922
442,5738
443,453
443,1544
444,1228
445,616
445,1040
445,1915
445,2099
445,2509
445,3094
445,4083
445,4500
445,4532
445,4753
445,5013
445,5123
445,5563
446,902
446,988
446,1053
446,1768
446,4322
446,5386
447,762
447,1823
447,2008
447,5735
447,5781
448,5656
449,1087
449,1683
449,1821
449,2326
449,2534
449,5851
450,982
451,464
451,1742
451,2660
451,3178
451,3199
451,3616
452,4206
453,1873
453,2612
453,4883
454,2559
455,1135
455,1426
455,3266
455,3723
456,884
456,1189
456,1675
456,1980
456,2153
457,6078
458,563
458,950
458,3376
459,499
459,1728
459,2032
459,4679
459,4770
459,6318
460,6171
461,1225
462,739
462,902
462,1640
462,2430
462,2803
462,2949
462,3004
462,3778
462,4125
462,4758
462,6018
462,6270
462,6307
464,510
464,814
464,1186
464,1691
464,1742
464,2555
464,2660
464,2902
464,3178
464,3616
464,4556
465,864
465,1007
465,2885
465,3026
465,3643
465,3684
465,3983
465,4984
466,1939
466,2359
468,3214
468,3557
469,876
469,4388
469,5490
470,559
470,1963
470,2960
471,1219
471,1271
472,3912
472,4251
473,3356
473,3478
473,3916
475,5028
476,3964
476,4502
476,4779
476,4815
477,2932
477,3765
477,4334
478,2735
478,5824
479,1462
479,2761
480,796
480,1086
480,1427
480,1667
480,1889
480,2463
480,2962
480,4291
480,4698
481,5224
482,3467
482,5842
483,5664
484,2254
484,6027
485,720
485,5035
486,784
486,1226
486,3139
487,1532
487,1837
487,4900
487,5157
487,5778
488,1073
489,1705
489,4909
490,661
490,4264
491,2149
491,2520
492,3244
492,5455
493,1780
493,5060
494,2810
494,3618
494,3619
494,3753
494,3891
494,4282
494,6159
495,2392
495,3470
495,4039
495,6263
496,2206
496,2701
496,3497
496,5265
497,647
497,1898
497,2377
498,1544
498,2841
498,3024
498,3169
498,3959
499,4770
500,2332
500,3272
501,507
502,3753
502,5564
502,5574
503,724
503,2110
503,3160
504,1024
506,782
507,6081
508,1689
508,3086
509,1682
510,622
510,814
510,1691
510,3102
511,575
511,1544
511,2691
512,637
512,3765
513,744
514,1464
514,2506
514,2849
514,2994
514,3004
514,3230
514,3254
514,3429
514,3536
514,3598
514,3838
514,3891
514,4096
514,4345
514,4448
514,4877
514,4981
514,5866
514,5868
516,982
516,1766
516,2595
516,2657
517,1789
518,4783
519,888
520,1510
520,5236
520,6185
522,737
522,3963
523,1136
523,5717
524,1344
524,2558
524,3017
524,3057
524,3894
524,4635
524,4851
524,5813
525,671
525,4302
525,4884
526,988
526,1768
526,2104
526,4827
527,4630
528,4898
529,1014
529,2303
530,3738
530,4107
531,1666
531,3486
531,3963
531,5068
531,5077
531,5988
532,539
532,2383
532,4936
533,785
534,733
534,2051
534,3392
534,3519
534,3930
534,5233
535,1369
535,2736
535,4724
536,4921
536,5467
537,3181
538,4763
539,1817
541,898
541,1656
541,4013
542,758
542,796
542,2228
542,3301
542,4043
542,6356
543,581
543,5422
544,1308
544,1545
544,1713
544,2827
544,2968
544,3221
544,3552
544,3624
545,848
545,2702
545,3722
545,4065
545,4434
546,1180
546,2716
546,4390
548,1648
549,2911
549,3887
550,1748
550,5195
550,5478
551,1451
551,2189
551,3415
551,4341
552,1353
552,2278
552,3827
552,5303
553,3567
554,749
554,902
554,2269
554,2412
554,3364
554,4322
555,5695
556,2521
556,3237
557,811
557,1634
558,875
558,1511
558,2411
558,2797
558,3203
558,3210
558,4137
558,4378
558,4800
558,5295
558,5769
558,5793
559,3941
560,1645
561,3122
562,940
562,2284
562,3464
562,4222
562,5308
562,5587
563,2397
564,1271
564,1521
564,2710
564,5888
565,2758
566,4035
567,660
567,1686
567,1796
567,2410
567,3494
567,3793
567,5589
568,916
568,2238
568,2451
568,3085
568,3947
568,4651
568,4837
568,5520
568,5720
569,3081
570,1695
571,1017
571,1712
572,802
572,2015
573,2133
573,4575
574,4646
575,2209
576,1007
577,949
577,993
577,2651
578,903
578,3573
579,767
579,1001
579,1285
579,1563
579,2131
579,2171
579,2694
579,2745
579,2923
579,3398
579,4095
579,4389
579,5045
579,5188
579,5555
579,5945
579,6306
580,755
581,1174
581,3935
582,720
582,2665
583,2159
583,5783
585,1383
585,1463
585,2023
585,2924
586,2358
587,3362
588,3410
588,3839
589,729
589,902
589,1016
589,1129
589,1275
589,2457
589,2581
589,2744
589,2928
589,3060
589,4023
590,632
590,2380
591,3188
591,6165
592,1528
593,1123
594,4756
595,831
595,1151
595,2181
595,4073
595,4207
596,5725
598,5188
599,2148
599,2920
599,3494
599,3815
599,5098
600,1009
600,3999
601,4649
602,5188
603,2104
603,5489
603,5968
604,4684
605,2315
607,1348
607,1749
607,2691
608,3352
609,2216
610,906
610,1857
611,2345
611,5099
612,819
612,1105
613,733
613,782
613,1322
613,3260
613,3392
613,3519
613,3604
614,659
614,1091
614,1833
614,3440
615,890
615,891
615,1528
615,2653
615,3504
615,4784
616,897
616,1915
616,1927
616,4083
616,4548
616,5013
616,5123
616,5161
617,1002
617,3039
617,4993
620,881
620,2048
620,2525
621,980
621,4134
621,5487
622,3102
622,5499
623,1612
623,2945
624,1245
624,2356
624,3227
624,4403
625,1275
625,2446
625,2949
625,3869
626,706
626,1337
626,1594
626,1629
626,2840
626,5590
626,6186
627,5877
628,2671
628,3081
629,3719
630,2877
630,3753
630,4518
630,5275
631,4793
631,5071
633,1726
633,1754
634,2621
635,2260
635,3775
636,1321
636,2077
636,2788
636,5065
637,1011
637,5740
638,1519
638,3179
638,5351
638,5708
638,5933
639,1239
639,5977
640,3489
641,2110
642,1228
643,881
643,1787
643,2318
643,4428
644,685
644,1076
645,829
645,1124
645,1304
645,2052
645,2510
645,3490
645,3938
646,1511
646,2512
646,4277
646,4378
647,1120
647,1994
648,2332
648,2672
648,4397
649,1447
649,3789
649,4020
649,4031
649,4651
649,4898
649,4911
649,5203
649,5643
649,5681
649,5919
650,1113
651,2117
651,2612
651,3004
651,3905
651,3964
651,4203
651,4815
651,6081
652,1823
653,1917
653,3100
653,3593
653,5843
654,4571
655,1716
656,1734
656,2178
656,2583
656,2625
657,1290
657,1925
657,2851
657,5318
657,6248
658,1438
658,2714
658,2827
658,4066
660,782
660,1562
660,1796
660,3260
660,3377
660,3392
661,806
661,2971
661,3234
661,3331
661,4605
662,2805
663,2041
664,3126
664,4134
664,5215
665,5139
666,5115
667,1148
667,5181
668,1136
669,1146
669,2997
670,1634
671,2792
671,4884
672,893
672,1538
672,1866
672,3075
673,735
673,2946
674,2431
675,1237
676,5074
677,5641
678,3167
678,5944
679,1550
680,681
680,3097
680,4503
681,1245
681,3097
681,3198
681,3370
681,4225
681,4301
681,4503
681,4655
681,4995
681,5307
681,5566
682,3548
682,4081
682,5645
683,3381
683,3676
683,4333
683,5362
684,2054
684,3033
684,6195
685,760
685,1045
685,2652
685,4467
685,5267
685,5371
686,870
687,2394
687,2799
688,752
689,1073
689,1211
689,2479
689,2763
689,2828
689,2990
689,4047
689,4363
690,884
690,1366
690,5358
691,729
691,2906
691,3817
691,4899
691,4977
692,808
692,989
692,1560
692,2611
692,3222
693,759
693,4801
695,826
695,3456
695,5319
695,5635
696,2866
696,2881
697,733
697,782
697,1390
697,2851
697,3260
697,3519
697,3574
699,4913
701,4151
701,4579
701,5248
701,5653
702,870
702,2010
702,2049
702,3722
702,4034
703,2686
703,3101
703,3146
703,4912
704,2074
704,3057
704,3265
704,3998
704,4677
705,5104
706,935
707,740
707,1996
707,3304
707,6080
708,3149
709,1228
710,1981
710,3730
710,3802
710,6041
711,2741
712,1322
712,2949
713,1478
713,1992
713,4620
714,1156
714,2814
714,5094
715,1767
715,1814
715,1909
715,2142
715,2191
715,2618
715,5265
715,6212
716,2484
716,2908
716,3911
716,4167
716,4318
716,5322
717,987
717,4174
718,1721
718,4229
719,1634
720,823
721,1198
721,1618
721,2542
721,3069
721,3526
721,4082
722,1366
722,2138
722,2513
722,3311
722,3531
722,3826
722,5576
723,2518
724,2110
724,3160
725,2249
725,4613
726,5292
726,5872
727,1761
727,2608
728,3473
729,991
729,1194
729,1275
729,1506
729,1695
729,1723
729,2141
729,2268
729,2360
729,2418
729,2446
729,2647
729,2666
729,2808
729,2949
729,2990
729,3143
729,3364
729,3478
729,3581
729,3817
729,3838
729,4119
729,4363
729,4520
729,4735
729,4938
729,5125
729,6300
730,2225
730,4375
731,2708
731,3609
731,4319
731,4967
731,5156
732,1596
732,1643
732,3656
733,782
733,850
733,1322
733,1562
733,2390
733,3260
733,3377
733,3519
733,3574
733,3791
734,1376
734,1388
734,3083
735,1518
735,1749
735,2743
735,3247
735,4649
735,5571
737,2726
737,2739
737,4660
738,1628
739,4356
740,6080
741,2933
741,3433
741,4107
741,4441
742,1660
742,2798
742,2934
742,3451
743,2492
743,3738
744,1908
745,1660
745,2056
745,5265
746,2241
747,1174
747,1814
747,2933
747,5290
748,2801
749,836
749,902
749,929
749,1128
749,2269
749,2412
749,2581
749,4385
750,2244
750,2311
750,2561
750,2883
750,3049
750,4865
750,5289
750,5448
750,5544
750,5684
750,5715
751,1366
751,5786
753,2414
753,4407
754,2914
754,3429
754,5112
754,5245
754,6230
755,827
756,1628
757,905
758,3301
760,4550
761,1237
761,3747
761,4257
762,1957
762,2008
762,5735
762,5861
763,848
763,1117
763,1431
763,2053
763,2419
763,2865
763,3170
763,4703
763,5244
763,5314
764,3081
765,960
765,1027
765,2050
765,2219
765,2888
765,4356
765,4410
765,5262
766,4883
767,2131
767,2694
767,2745
767,3844
767,5188
767,5555
767,5945
768,6284
769,883
769,4190
771,1917
771,4683
771,5853
773,1202
773,1476
774,864
774,1123
774,1544
774,2822
774,3322
776,1180
776,3361
776,3833
777,2099
777,3478
777,3673
777,4503
777,4532
778,2317
779,1568
779,2352
779,3046
779,3254
779,4293
779,4992
779,5561
779,5649
779,5876
779,5909
779,6001
780,1391
780,4366
781,2532
782,850
782,1322
782,1925
782,3007
782,3260
782,3392
782,3519
782,3604
782,3791
782,4351
782,4653
783,2847
783,4594
783,5243
784,3418
785,890
786,3856
786,4466
787,1298
788,876
788,894
788,1664
788,3461
788,4554
789,1671
789,2068
789,2563
789,3618
789,4453
789,4518
790,1661
790,6059
791,1151
791,1581
791,1636
791,2181
791,2203
791,5257
792,2869
792,3038
793,2118
795,3920
796,926
796,1889
796,2228
796,2635
796,2962
796,4043
796,4291
796,4983
797,814
797,4259
797,5627
797,5739
798,1173
798,1825
798,5436
799,2188
799,4384
799,4833
799,5090
799,5291
800,5600
801,1915
803,1438
803,1774
803,1883
803,2211
803,2850
803,2926
804,820
804,1132
804,1449
804,1646
804,1931
804,3226
805,809
805,2957
805,6343
806,4605
807,1320
807,4404
810,1624
810,2099
810,3784
811,1372
811,4783
812,2107
812,5993
813,2108
814,1742
814,2660
814,3616
814,4259
815,1571
816,2156
816,4242
817,2312
818,1114
818,4017
819,2096
819,2248
819,2340
821,1119
821,3037
821,4228
822,1689
822,1890
822,2859
822,4495
823,1228
825,1622
825,1649
825,2871
825,6089
825,6329
826,1278
826,2046
826,2641
828,1843
828,2961
828,3828
828,5336
828,6318
829,853
829,1106
829,3699
830,2134
830,3150
831,3508
831,5224
832,1465
832,2465
832,3673
832,3714
832,5415
833,4823
834,1112
834,2227
834,3030
834,5988
834,6182
835,2975
835,3591
835,3889
836,902
836,1224
836,1505
836,2050
836,2145
836,2581
836,3627
836,4212
836,4253
836,4385
836,5057
836,5655
836,5846
836,6338
837,3179
838,1827
838,4077
838,4294
838,4960
839,1747
839,1751
840,2142
841,2653
841,4784
842,3569
842,5574
842,6213
844,1431
844,5449
844,6235
845,1257
845,1416
845,2753
845,3473
845,4113
846,1251
847,1362
847,2031
847,4139
848,1046
848,2689
849,1409
850,2390
851,3388
851,5464
852,1704
853,2389
853,3336
853,3611
853,4932
853,5624
854,1749
854,1985
854,2771
854,3285
855,1364
856,3678
857,1897
857,3299
857,4226
858,3558
858,4533
858,5706
859,991
859,1289
859,4656
859,5040
859,5743
859,6110
860,1817
861,4064
861,5906
862,864
862,4004
863,3118
864,953
864,1059
864,1139
864,1363
864,1532
864,1671
864,3214
864,4027
864,4165
864,4900
865,5683
866,2015
867,2325
867,2745
867,3193
867,4057
868,1700
868,3117
868,3682
869,2752
870,4625
871,1976
871,2441
871,3303
871,6195
872,2807
872,4151
872,4900
872,5412
873,1899
874,1688
874,2361
874,4756
874,4845
875,2797
875,3232
875,3443
875,3706
875,5159
875,5769
876,941
877,1072
877,4486
877,6317
878,894
878,966
878,1790
878,1974
878,2357
878,2963
878,3438
879,2038
879,3403
879,3939
879,4505
880,1987
881,2225
881,2368
882,4176
883,1039
883,1100
883,1341
883,2332
883,2389
883,2610
883,3326
883,4140
883,4550
883,4555
883,5092
883,5267
884,985
885,4544
885,5641
885,5700
885,6072
886,905
888,2920
888,3457
888,4277
888,5695
889,1525
889,1989
889,2973
889,4420
889,4539
890,6052
891,1558
891,1886
891,2653
891,3504
892,3199
892,4411
892,6196
893,2388
893,5338
893,5419
893,5430
893,5996
893,6370
894,1037
894,1692
894,2299
894,2423
894,2701
894,2963
894,3438
895,3237
896,1201
896,3939
896,4047
896,4691
897,956
897,1245
897,2286
897,2465
897,2505
897,5307
898,1765
898,2086
898,2394
899,1397
900,2639
901,2796
901,4017
902,1128
902,1224
902,1758
902,1810
902,2269
902,2412
902,2581
902,2813
902,3099
902,3808
902,4185
902,4322
902,4659
902,5763
902,6338
903,990
903,6062
904,2495
905,3856
905,3861
905,5269
906,1330
906,2994
906,4292
907,1894
907,1912
908,2626
908,4283
908,4936
909,4806
909,5627
910,2581
910,5767
911,4001
911,4020
911,5471
912,2372
913,1488
913,3436
914,1027
914,1295
914,1576
914,2300
914,3434
914,3948
914,4125
914,4154
914,4155
914,4876
914,5509
915,3999
915,5179
915,5604
916,2451
916,2811
916,4704
916,5726
917,1553
917,1714
917,3042
918,3544
919,2730
919,5702
920,1275
920,3618
920,6155
921,5887
922,1516
923,1146
924,1768
924,4006
924,4385
925,1909
925,1978
926,1667
926,1889
926,2396
926,2962
926,4127
926,4291
926,4983
927,1545
927,2917
927,3221
928,967
928,4154
928,6092
929,1129
929,2609
929,2675
929,3808
929,4141
929,4269
929,4277
929,4707
929,5943
930,3231
931,1199
931,1659
931,2003
931,6284
932,1750
932,4533
932,5009
934,3623
934,4451
936,2600
937,1389
937,1811
937,2082
937,2223
